/processed_data/wavs/audio-00078.wav|tsɛ ɡɭuxij ku. moja rʌbota v zabiɡʌj, ɭiftsi.
/processed_data/wavs/audio-00079.wav|patrika, v novʌ buf tʲɑʃkʲij dʲen. prostʌ trʲeba jomu naɡɑdʌtʲɪ, ɕo rʌbʲitʲ jovʌ nim.
/processed_data/wavs/audio-00080.wav|ɑɭi patrʲiku, tʲi mij najkrɑɕij spivdruʒbij!
/processed_data/wavs/audio-00081.wav|vʲiɭikʲij, smatʃʲnenkʲij, nixtʲikʲij!
/processed_data/wavs/audio-00082.wav|znɑju vʲi tʃʲudovi bɑtʲkʲɪ, ɑɭi ne vɑrtʌ buɭʌ dzvʌnitʲɪ v dvi notʃʲi ɕʌrɑzu, koɭɪ patriku tʃʲɑs mʲitʲisʲʌ.
/processed_data/wavs/audio-00083.wav|vʲibɑtʃʲtʲi, sʲir, mʲi dumɑɭɪ vʲi rʌspɭavʲiɭisʲʌ i pʌvʲernuɭɪ vɑs do ʒytʲtʲʌ tʃʲɑmʌm. butʲxto tɑk ftʃʲiniv bʲi.
/processed_data/wavs/audio-00084.wav|vit tvʌoɡʌ ɡʌɭovnʌvʌ fanɑta. u mʲeni jɛ fanɑt.
/processed_data/wavs/audio-00085.wav|tsɛ nɑtʃʲi prʲimusʌvʲi vʲitʃʲirka zɛ nʌtʃʲivɭiju. i nɑs usix zaproʃynʌ!
/processed_data/wavs/audio-00086.wav|dumɑju, skvidvʲert ne ʌbrɑʑitʲsʲʌ, jakɕʌ ja prodʌm kiɭka burɡʲerif u jovʌ sʲiktori.
/processed_data/wavs/audio-00087.wav|stij na mistsi! mʲi jdʲemʌ!
/processed_data/wavs/audio-00088.wav|tʲi nadumʌɭa ɕe bɛ ɡuɭɑtʲɪ samomu? jej, patrʲiku, nɑm trʲeba...
/processed_data/wavs/audio-00089.wav|ɭuji? dʲe ɭuji? tʲi ne xotiv zavɑʒʌtʲɪ mʲeni prʲibʲirʌtʲɪ? tʲi zaxiɕʌv svojix mʲiɭix mʌɭatok!
/processed_data/wavs/audio-00090.wav|a v mʲeni tʲeʃ jɛ dɭɑ vɑs pʌdarunʌk!
/processed_data/wavs/audio-00091.wav|dʲe tsɛ ja? pɭɑnktʌn!
/processed_data/wavs/audio-00092.wav|zdajɛtʲsʲʌ, v mʲeni zavʲiɭisʲʌ ʃkidɭiva zvʲitʃʲka.
/processed_data/wavs/audio-00093.wav|a ɕo tsɛ? u, tsɛ kurɪ^jjerʲɪ ɕo zabɭukʌɭɪ! dɑvʌj, no...
/processed_data/wavs/audio-00094.wav|misʲtʲir krɑps, a vʲi fpusʲtʲiɭɪ. patrik pʌtiʃnij! patrik pʌtiʃnij!
/processed_data/wavs/audio-00095.wav|skvidvɑrda, tʲi tɑkʲij muʒnij!
/processed_data/wavs/audio-00096.wav|ʌoʌ, a moʒna mʲeni pʌdzvonitʲɪ? moʒna, moʒna, moʒna!
/processed_data/wavs/audio-00097.wav|trʲeba pʲirʲivʲertʌtʲɪ kʌtɭetu zɑ ɡʌdʲinnikʌvʌju striɭkoju, tomu ɕo...
/processed_data/wavs/audio-00098.wav|vin buf maɭenkʲim, ʑiɭenim i... ɡʌɭosʲnim!
/processed_data/wavs/audio-00099.wav|sɭabzburɡʲir duʒy smɑtʃʲnij, nimɑjɛ strɑvʲɪ smatʃʲniʃʌji v sviti, niʃ sʌkovʲij tʲij sɭabzburɡʲir ditʲɪ. jakʲij vin kɭɑsʲnij!
/processed_data/wavs/audio-00100.wav|ot tʲepʲir tʲi dumɑjɛʃ, xe mʲernʌ? tɑk, dʲivʲisʲ, vuɭitsʌ ʃaɭena.
/processed_data/wavs/audio-00101.wav|tʲepʲir vonɪ nɑdtʌ ɡɑrni sobi ɡrʲesʲtʲɪ.
/processed_data/wavs/audio-00102.wav|"ot bʲi mʲeni butʲɪ tɑkʲim bʌdʲorʲim. zdajɛtʲsʲʌ, ja dʲesʲ zɑbuf kɭu""tʃʲi."
/processed_data/wavs/audio-00103.wav|ne bijtʲisʲ, mʲisʲtʲir krɑps, ja stɑnu najkrɑɕim bosʌm v istoriji krɑsʲtʲɪ krɑpsa. tɑkʲim jak vʲi, mʲisʲtʲir krɑps!
/processed_data/wavs/audio-00104.wav|ja fporʲɪ fsʲe misi spɑf. pʌtʃʲitʌtʲɪ vɑm tufɭi.
/processed_data/wavs/audio-00105.wav|"kɭɑti maɭu""skʲɪ! ɕo ʒɛ tʲepʲir rʌbʲitʲɪ?"
/processed_data/wavs/audio-00106.wav|zdajɛtʲsʲʌ, mʲisʲsʲis pɑf! prʲivit, mʲisʲsʲis paɑʌf!
/processed_data/wavs/audio-00107.wav|zbʲerʲisʲ, patriku! neba jtʲi zɑ mɑɭim utikɑtʃʲim!
/processed_data/wavs/audio-00108.wav|samozvʌntsi, jaki vʲidajutʲ sʲebʲi zɑ misʲtʲera krɑpsa, ne prʌniknutʲ u tsɛj dim, pokʲɪ mʲi tut.
/processed_data/wavs/audio-00109.wav|tʃʲudovʲij spʌsip znɑjtʲɪ trʲittsʌtʲ nojɭnojɭ nojɭ druʑok! tʲi zɡodʲin zi mnoju, ɑ? o? o? skɑʒɪ!
/processed_data/wavs/audio-00110.wav|na tsyx pʌɭitʃʲkʌx xʌdʲitʲɪ skɭadniʃy niʃ na pidborʌx.
/processed_data/wavs/audio-00111.wav|ʒodnix, ɑɭi nɑm trʲeba biɭʃy tvɑrʲin!
/processed_data/wavs/audio-00112.wav|oɡʌ! tɑk zaxopɭivʌ! tsikɑvʌ, kudʲɪ mʲi jidʲemʌ?
/processed_data/wavs/audio-00113.wav|"o, mʲisʲtʲir krɑfts, smɑʃna kaɭu""ʃka, jovʌ, jovʌ biɭʃy nimɑjɛ!"
/processed_data/wavs/audio-00114.wav|mabutʲ, misʲtʲir krɑpsa zɭamɑfsʲʌ kʌndʲitsiʌnir. jomu moʒy butʲɪ tɑm nikomfʌrtnʌ!
/processed_data/wavs/audio-00115.wav|o, miɕi sɭovʲɪɡʌriʃok! ɑɭɭʌ! sʲiɭuxʌju!
/processed_data/wavs/audio-00116.wav|tsɑ pisʲnʌ naɡɑdʌɭa mʲeni, jak ja nosʲif rukɑvʲitsi ɕe dʲitʲʌm. tsɛ buɭʌ tʲepɭʌ i zatʲiʃnʌ i mɑkrʌ.
/processed_data/wavs/audio-00117.wav|mɑjʒy ɡʌtovʌ. zʌɭiʃyɭʌsʲ tiɭkʲɪ pʌtʃʲisʲtʲitʲɪ stɑrʲij ɭiktʌr.
/processed_data/wavs/audio-00118.wav|tsɛ mistsy tʃʲudovʲi, ɑɭi jak bʲi ʒɛ xotʃʲ triʃkʲɪ prʲiɡɭuʃytʲɪ smʌrit.
/processed_data/wavs/audio-00119.wav|u mʲeni jɛ trʲejɭir, a v nomu baɡɑtʌ jiʒy tɑ kovdrʲɪ.
/processed_data/wavs/audio-00120.wav|"radiku! ɕo tʲi robʲiʒ zɛ nɑʃym uɭu""bɭenim ɡʲirojɛm?"
/processed_data/wavs/audio-00121.wav|"o, skvidvɑrdʲi, moʒy pʌnu""xɑjɛmʌsʲʌ i zupʲinimʌ trʌjandʲɪ?"
/processed_data/wavs/audio-00122.wav|bidoɭʌʃna morsʲka zirutʃʲka! ot ɕo, druʒy, zɑftra ja pidu na rʌbotu zɛ tʌboju!
/processed_data/wavs/audio-00123.wav|ɑɭi ja xotif prʌvʲesʲtʲɪ vʲesʲ dʲen zɛ tʌboju vdvox!
/processed_data/wavs/audio-00124.wav|o, patriku, fsʲe jdʲe tʃʲudovʌ! xto tsɛ?
/processed_data/wavs/audio-00125.wav|"spij, bʲerdʲi! ja ikrɑtkɔjɪ ne znɑf, ɕo tʲi ɭu""bʲiʒ vidpɭif!"
/processed_data/wavs/audio-00126.wav|tsɛ rʌdʲʑinka, tsɛ ɡʌstiɭtsʌ. dɑju dʲesʲɪtʲ bɑksif.
/processed_data/wavs/audio-00127.wav|"vuɑɭʌ! osʲ i moja rokɡrupa! tʃʲisʲtʲu""ɭʌ i jovʌ tʃʲisʲtʲeɭnikʲɪ! tʃʲi pravʲiɭnʌ ja fsʲe pidjɛdnʌf?"
/processed_data/wavs/audio-00128.wav|sʲer skvidvɑrt, vʲi na pʌravʲerʃyni vɑrkʲɪ na koni!
/processed_data/wavs/audio-00129.wav|nɑʃi pʲerʃi tarʲinkʲɪ!
/processed_data/wavs/audio-00130.wav|ja nɑtʃʲi zɑjʃʌf u vʌrota tʃʲarivnʌvʌ tsɑrstva!
/processed_data/wavs/audio-00131.wav|ja ikrɑtkɔjɪ nʌvovʌ kuxɑrʲʌ nɑjnʌf, ɑdʒy ja tʲepʲir bos, pravʲiɭnʌ? tɑk zrʌbʲiɭɪ bivʲɪ!
/processed_data/wavs/audio-00132.wav|a ɕe ja ʒyvu v najkrɑɕʌmu mistsi v usʲomu sviti bʲikʲini botʌm.
/processed_data/wavs/audio-00133.wav|nu ot fsʲe pit kʌntroɭim, mʲisʲtʲir krɑts. ɡarɑntuju!
/processed_data/wavs/audio-00134.wav|patrʲikʌ, tʲi zavusʲʌ nɑʃu vodu!
/processed_data/wavs/audio-00135.wav|"ɡʲej, skidɑrda, mʲeni zdajɛtʲsʲʌ tsɛ ximʲerni buxɑnnʌ ne pratsu""jɛ!"
/processed_data/wavs/audio-00136.wav|ɑɭi tɑm buɭa prʲɑmka!
/processed_data/wavs/audio-00137.wav|dobrʲi, bɑbɭbʌs, mʲi prʲijmɑjɛmʌ vʲikɭik!
/processed_data/wavs/audio-00138.wav|xiba ne tʃʲudovʌ? usʲi tɑk, jak vʲi i zaɭiʃyɭɪ. ɕojnʌ zavɭɑɭʌsʲʌ prʌbɭema, ja zʌpʲituvʌf sʲebʲi, a ɕo zrobʲiv bʲi misʲtʲir krɑpʃ, jakʲij robʲif tɑk sɑmʌ?
/processed_data/wavs/audio-00139.wav|vʲiɡɑdɭivi ʌbrɑʑɪ — najkrɑɕʌ tʃʲasʲtʲina ɡri.
/processed_data/wavs/audio-00140.wav|dutʃʲɪ katʲisʲʌ baɡɑti i usix pʌraɭikʌtʲɪ.
/processed_data/wavs/audio-00141.wav|ʌboʒnjɛ prʲibʲirʌnnʌ! fu, tut pʌtribni ɡʲinerʌɭni prʲibʲirʌnnʌ.
/processed_data/wavs/audio-00142.wav|ja tʃʲitʌf pro tsɛ mistsy patriku. tsɛ skrʲip tʃʲɑsʲtʲɪ dʒunɡʲeɭi.
/processed_data/wavs/audio-00143.wav|tʲepɭa ʃkarpʲetka, ɕojna suʃyɭkʲɪ!
/processed_data/wavs/audio-00144.wav|vin tʲimʌj do ʃkarpʲetku buxa ʒuɭoba!
/processed_data/wavs/audio-00145.wav|spʌdivɑjusʲʌ, ɕo fsʲtʲiɡnu nʌsʌɭodʲitʲisʲʌ fsimfsim!
/processed_data/wavs/audio-00146.wav|mʲeni prostʌ trʲeba trʲimɑtʲɪ nikti, jaknɑjdʌɭi, vit svovʌ rota.
/processed_data/wavs/audio-00147.wav|"ɕo staɭosʲʌ, sɛr? prʲivit, pɭanktona! ne xvʲiɭu""jtʲisʲ, sɛr. ne mɑjɛ takoji katɑstrʌfʲɪ, v jakij ja ne pʌbuvʌv bʲi."
/processed_data/wavs/audio-00148.wav|ja pʲirʲiviruju fsʲe! ʒodnix sɭidiv ɡrabiʒnika! spɑɭnʌ mʲisʲtʲera krɑpsa!
/processed_data/wavs/audio-00149.wav|"ɑ, tsɛ vin! maɭu""tʃʲʌ, pʌvʲernisʲʌ! ja prʲibʲirik tobi ɕora!"
/processed_data/wavs/audio-00150.wav|a znɑjɛʃ, tʲi prostʌ ɕosʲ!
/processed_data/wavs/audio-00151.wav|ojoj, zdajɛtʲsʲʌ tut pʌxnijet!
/processed_data/wavs/audio-00152.wav|niɡɑjnʌ pʌvʲirnitʲ zamovɭinnʌ kurjɛru krɑsti krɑpsa!
/processed_data/wavs/audio-00153.wav|ravɭik, prʲivit! tʲi ne prʲivit, tʲi prostʌ bʲizdomnij ravɭik. ja nazovu tʲebʲi ɭuji. ɭuji zɛ majaka.
/processed_data/wavs/audio-00154.wav|ʌoʌ, dʲivʲisʲ, vonɪ ɡrajutʲsʲʌ kɑmin, nʌʒytsi, pɑpir!
/processed_data/wavs/audio-00155.wav|o, pʌdʲivʲisʲ na nix, patriku! vonɪ ɕasɭivi i zdʌrovi! o, poɡɭʌn, patriku! buɭbɑʃkʌva kupka!
/processed_data/wavs/audio-00156.wav|mʲeni prostʌ trʲeba buɭʌ vdʲixnutʲɪ sviʒoji vodʲɪ.
/processed_data/wavs/audio-00157.wav|i rɑs, traɭɑɭʌ, i dvɑ, traɭɑɭʌ, i trʲi!
/processed_data/wavs/audio-00158.wav|ja zɑbʌf sʲir! patriku dʌpomʌʒɪ!
/processed_data/wavs/audio-00159.wav|"prʲivit, misʲtʲir ɑkrʌps. koɭɪ ne spʲitʲsʲʌ, ja prʲixodʒu sʲu""dʲɪ, ɕop butʲɪ bɭiɕim do fʌrmuɭɪ. tɑk spʌkijniʃy."
/processed_data/wavs/audio-00160.wav|ja ne dumɑju, ɕo zmoʒu prʲiɡʌtuvʌtʲɪ tɑkʲi misʲtʲir krɑps, ɑɭi ja moʒu prʲiɡʌtuvʌtʲɪ dʲeɕʌ inʃy, vʲi navitʲ ne pʌmitʲitʲi riʑnitsi.
/processed_data/wavs/audio-00161.wav|koɭɪ u patrika trapɭɑjutʲsʲʌ napɑdʲɪ, ʒyɭimʲeduʑɪ mɑsʲtʲɪ na puzʌ. osʲ jɛdʲinij spʌsip jovʌ zʌspʌkojitʲɪ.
/processed_data/wavs/audio-00162.wav|ʌtɑk, pʌdʲivʲimʌsʲʌ, ɕo tʲi utnɑjɛʒ zɑrʌs! prʲe, tvoji nikti! vonɪ tɑki prʲikrɑsni!
/processed_data/wavs/audio-00163.wav|proɕʌj, skvidvɑrdʲi. proɕʌj bikʲeni botʌm. ja zabʲeru ɡʲikɑfku tudʲɪ, dʲe vona nikomu ne naʃkodna.
/processed_data/wavs/audio-00164.wav|butʲ vaʃkovi zvʲirʲɑta, zɑrʌs zrʌbʲimʌ vɑm voɭjɛr!
/processed_data/wavs/audio-00165.wav|vʲiɭiki buɭbɑʃkʌvi sɭonɪ mɑɭʌ niɭusnutʲ vit vʲisʲiɭostif!
/processed_data/wavs/audio-00166.wav|tsɛ vɭɑdni prʌbɭemʌ. u, navitʲ ne zdumʌj. ne zdumʌj! ne zdumʌj!!!
/processed_data/wavs/audio-00167.wav|ɭuɡi, tobi krɑɕi pʌɡrɑtʲisʲʌ tut, maɭenkʲij, tɑk bʲispʲetʃʲniʃy.
/processed_data/wavs/audio-00168.wav|"ura, patriku! bɑtʃʲiʃ, maɭu""tʃʲi? usʲi budʲi prostʌ..."
/processed_data/wavs/audio-00169.wav|ɕo zɑ monstra utrʲimujutʲ rʲibitʃʲij narot u vaʑnejitsi? rʲibʲɪ tɑki krasʲivi!
/processed_data/wavs/audio-00170.wav|"ja mɑju bɭiɕi rʌʑdʲivʲitʲisʲʌ tsu"" tʃʲarivnu ɭʌpɑtku!"
